salario,idade,tempo_na_empresa,nota_media,qtd_beneficios,cargo,setor
1521.4187405037287,39.63680430656977,0.0,0.0,5,Administrador do Sistema,Administração
1200.0,87.0,13.724165932443366,1.929460910275358,6,Analista de RH,Tecnologia
1200.0,87.0,0.0,4.226001226409752,6,Analista de RH,Operações
16587.595850765167,33.31218442863296,17.951930748446227,4.471370477957462,6,Analista de RH,Recursos Humanos
5006.519730617158,46.41533861396908,35.11227376149142,10.0,6,Analista de RH,Administração
19688.46122140111,36.78449130886376,0.0,6.507045077175452,6,Analista de RH,Tecnologia
20000.0,49.1161567301412,44.07821705088102,9.029897361170196,6,Analista de RH,Operações
17474.089032072843,87.0,65.46699704081595,0.0,6,Analista de RH,Tecnologia
17084.857024970475,73.39861644482326,68.0,6.165320494373736,6,Analista de RH,Recursos Humanos
1200.0,87.0,0.0,0.0,3,Funcionário,Administração
1200.0,59.50999634206862,58.26563695663864,0.0,3,Funcionário,Administração
9998.068174421125,67.9285338139411,0.0,8.190515263901707,3,Funcionário,Administração
4087.7174144999553,87.0,0.0,1.9587129722395233,6,Analista de RH,Operações
6273.007739193448,43.70449640500262,12.460004228264516,0.0,6,Analista de RH,Administração
20000.0,19.0,0.0,10.0,3,Funcionário,Operações
13023.004119148982,48.54675439342792,0.0,5.3028389040453785,6,Analista de RH,Tecnologia
1200.0,19.0,63.58187044819171,10.0,6,Analista de RH,Administração
10194.205724968204,19.0,0.0,8.84265995796753,3,Funcionário,Operações
12216.3234925373,32.44018980505175,2.7459578460706706,0.6320466911702416,3,Funcionário,Tecnologia
19625.29401797916,69.04698716288675,38.08164488132747,0.587160594318874,3,Funcionário,Tecnologia
13329.459496534404,26.9123967884831,0.0,10.0,6,Analista de RH,Administração
1200.0,31.827874084312707,68.0,4.842083655920276,3,Funcionário,Operações
13965.897534747297,39.54083624899732,68.0,3.470441587712072,6,Analista de RH,Recursos Humanos
8235.729538837833,58.76684329597424,0.0,2.9787138088844047,3,Funcionário,Tecnologia
2797.3419970575114,19.0,1.1127161559806145,0.6122052450921887,3,Funcionário,Administração
11416.090032901717,19.0,0.0,10.0,3,Funcionário,Tecnologia
4269.125937841837,45.67630797384987,68.0,1.474147470284617,3,Funcionário,Operações
20000.0,32.87676339159706,0.0,0.0,3,Funcionário,Recursos Humanos
20000.0,19.0,0.0,8.29474666567413,6,Analista de RH,Administração
2304.820668900904,44.62625834188919,24.404058032957636,10.0,6,Analista de RH,Tecnologia
6646.275801412818,59.38328507620399,15.180247241224647,10.0,6,Analista de RH,Operações
1200.0,66.41807173791005,12.376306237245224,2.0325786687246064,6,Analista de RH,Tecnologia
4030.2405479965432,34.211419919533526,0.0,2.443412940832699,6,Analista de RH,Administração
1200.0,19.0,30.481219151709656,4.107942703591434,6,Analista de RH,Operações
8343.201549577465,19.0,30.02808956075142,0.0,6,Analista de RH,Operações
1200.0,46.39646337915322,12.23383251136946,0.9623231138881057,6,Analista de RH,Administração
16831.36541524737,19.0,27.12287813893826,10.0,6,Analista de RH,Operações
1200.0,19.0,0.0,5.981239611197303,6,Analista de RH,Administração
1200.0,20.349637314009744,0.0,0.0,6,Analista de RH,Administração
1200.0,49.607010786578556,0.0,3.966656194086146,6,Analista de RH,Tecnologia
1450.9238729120052,87.0,0.0,10.0,3,Funcionário,Recursos Humanos
1200.0,68.15929834754756,0.0,5.7830731988688004,6,Analista de RH,Operações
20000.0,87.0,0.0,3.8835558913940513,6,Analista de RH,Operações
5459.806821772297,46.95718035196909,3.0372708501709065,0.0,6,Analista de RH,Operações
20000.0,56.070691707320194,12.656927872733446,6.479065533085038,3,Funcionário,Operações
1200.0,34.905367014752855,7.088426351773817,4.407521521930759,6,Analista de RH,Tecnologia
1200.0,19.0,48.090966354172,7.726322979706013,6,Analista de RH,Operações
18704.26941722315,19.0,0.0,0.0,6,Analista de RH,Recursos Humanos
3619.675234191719,19.0,0.0,3.9647165445752792,3,Funcionário,Recursos Humanos
1200.0,66.76123785443053,0.0,2.789759102947454,3,Funcionário,Operações
1200.0,19.0,28.984777592693916,4.092124157099148,6,Analista de RH,Recursos Humanos
19377.620827583396,19.0,12.778532362732834,2.0587315686458596,3,Funcionário,Tecnologia
1200.0,54.86741581215364,0.0,0.9810944949934173,6,Analista de RH,Tecnologia
2658.449149085076,19.0,0.0,3.2345077795953667,3,Funcionário,Operações
18748.310882534006,87.0,0.0,0.0,3,Funcionário,Recursos Humanos
10483.398976441473,79.32362644159412,0.0,10.0,6,Analista de RH,Tecnologia
15731.184163112948,46.05534395237192,0.0,4.199405412851199,6,Analista de RH,Recursos Humanos
5575.815493648041,19.0,30.707469718940548,7.118997728234584,6,Analista de RH,Tecnologia
9070.708654870954,87.0,0.0,10.0,3,Funcionário,Operações
9522.063481739324,77.66937064949097,68.0,0.0,6,Analista de RH,Administração
1200.0,87.0,0.0,0.0,3,Funcionário,Tecnologia
5772.6223005507545,19.0,0.0,0.0,3,Funcionário,Recursos Humanos
20000.0,39.44524205407809,68.0,10.0,3,Funcionário,Recursos Humanos
2074.8141221742335,19.0,0.0,6.728895957335911,3,Funcionário,Operações
2191.208090911097,52.19434524589604,46.96776657408039,1.6250018729593054,3,Funcionário,Recursos Humanos
1200.0,19.0,0.0,0.0,3,Funcionário,Administração
11211.036974299004,61.345450002609255,4.689046279589084,0.0,6,Analista de RH,Tecnologia
