salario,idade,tempo_na_empresa,nota_media,qtd_beneficios,cargo,setor
1381.4799381882126,87.0,21.838572095772676,7.22303593161975,5,Administrador do Sistema,Administração
20000.0,28.957232696105354,0.0,3.7616875868755075,6,Analista de RH,Tecnologia
20000.0,19.0,0.0,2.999517103497369,6,Analista de RH,Operações
7161.849691567623,87.0,37.75563662869705,10.0,6,Analista de RH,Recursos Humanos
1200.0,19.0,0.2979202440210882,4.7797334253160235,6,Analista de RH,Administração
11126.613140243617,87.0,68.0,9.187405890573126,6,Analista de RH,Tecnologia
7608.010582000169,34.03924604064949,0.0,10.0,6,Analista de RH,Operações
1200.0,24.55990411773253,12.32951075496468,10.0,6,Analista de RH,Tecnologia
20000.0,31.222900396119492,68.0,5.146107259050364,6,Analista de RH,Recursos Humanos
1200.0,21.075430157014267,0.0,3.1482419721145156,3,Funcionário,Administração
1200.0,87.0,1.1833582982533204,10.0,3,Funcionário,Administração
5584.596947111541,65.68796114224085,68.0,8.440208068133916,3,Funcionário,Administração
20000.0,19.0,7.906587440531832,8.535232803439616,6,Analista de RH,Operações
20000.0,32.84694935137536,68.0,0.0,6,Analista de RH,Administração
1200.0,33.662589299600356,68.0,0.0,3,Funcionário,Operações
18699.024157720323,87.0,0.0,3.8000134120092124,6,Analista de RH,Tecnologia
20000.0,87.0,63.65640398370367,10.0,6,Analista de RH,Administração
15222.812545331613,70.18841405705459,33.98737533379568,0.0,3,Funcionário,Operações
1200.0,87.0,68.0,10.0,3,Funcionário,Tecnologia
4676.240341753438,27.460653228885388,14.76401207486955,8.353256211520783,3,Funcionário,Tecnologia
20000.0,19.0,61.895290931872594,10.0,6,Analista de RH,Administração
1200.0,19.0,0.0,10.0,3,Funcionário,Operações
8365.518940688178,87.0,18.26908739396556,0.0,6,Analista de RH,Recursos Humanos
12498.359235863187,19.0,65.3892844564051,0.8547073532767211,3,Funcionário,Tecnologia
9596.108234136305,87.0,68.0,0.0,3,Funcionário,Administração
1200.0,30.142821142655563,0.0,2.1221337590120815,3,Funcionário,Tecnologia
1200.0,19.0,0.0,0.0,3,Funcionário,Operações
6594.065683104494,35.012258357907825,68.0,10.0,3,Funcionário,Recursos Humanos
1200.0,69.25287708823444,20.624332705201724,10.0,6,Analista de RH,Administração
2190.64346631042,19.0,0.0,0.0,6,Analista de RH,Tecnologia
4335.942127918295,87.0,5.774412884571409,4.295912176902092,6,Analista de RH,Operações
1200.0,86.09961942249964,68.0,4.215724746397752,6,Analista de RH,Tecnologia
8311.705284135967,19.0,68.0,10.0,6,Analista de RH,Administração
20000.0,87.0,0.0,10.0,6,Analista de RH,Operações
4305.948295188216,19.0,63.419337431592616,0.0,6,Analista de RH,Operações
1200.0,87.0,3.1373907430259678,0.0,6,Analista de RH,Administração
1200.0,19.0,0.0,10.0,6,Analista de RH,Operações
8384.025776163926,56.560288364569985,50.39996224541531,0.0,6,Analista de RH,Administração
4134.2929097895185,22.344668668033904,0.0,8.480820603016404,6,Analista de RH,Administração
20000.0,19.0,0.0,0.0,6,Analista de RH,Tecnologia
10834.566514897113,75.42090839574144,0.0,3.7629040527206454,3,Funcionário,Recursos Humanos
3020.5553259793496,42.88258088583278,0.0,9.039370641651704,6,Analista de RH,Operações
4212.657473855581,69.2632389741342,0.0,10.0,6,Analista de RH,Operações
9076.24167889781,55.65569749710762,68.0,0.0,6,Analista de RH,Operações
1200.0,19.0,0.0,10.0,3,Funcionário,Operações
3848.5815400205643,19.0,35.03623093269449,10.0,6,Analista de RH,Tecnologia
1200.0,73.8316548701722,0.0,10.0,6,Analista de RH,Operações
8826.343156038973,33.4524683947592,68.0,10.0,6,Analista de RH,Recursos Humanos
6165.275607323127,27.279735741058055,25.54431327503833,10.0,3,Funcionário,Recursos Humanos
20000.0,19.0,68.0,10.0,3,Funcionário,Operações
1200.0,19.0,0.0,8.06106587746003,6,Analista de RH,Recursos Humanos
20000.0,87.0,10.379879589642881,10.0,3,Funcionário,Tecnologia
8332.81146771652,87.0,0.0,10.0,6,Analista de RH,Tecnologia
15868.75876950252,36.89260290870303,0.0,7.210851243730806,3,Funcionário,Operações
8648.455389192084,61.76540977958526,14.729364799066412,0.0,3,Funcionário,Recursos Humanos
20000.0,39.837997606131516,65.47950092648294,0.0,6,Analista de RH,Tecnologia
15838.346763690814,87.0,0.0,10.0,6,Analista de RH,Recursos Humanos
1200.0,82.67531517417252,38.40044794672914,10.0,6,Analista de RH,Tecnologia
1200.0,19.0,30.57621065674118,0.0,3,Funcionário,Operações
20000.0,80.98030062479928,5.58423347991026,10.0,6,Analista de RH,Administração
2920.2808074435216,19.0,61.89698566653697,0.0,3,Funcionário,Tecnologia
20000.0,19.0,23.145668483748253,1.708622118524893,3,Funcionário,Recursos Humanos
20000.0,19.0,68.0,10.0,3,Funcionário,Recursos Humanos
1200.0,19.0,59.96801234658747,10.0,3,Funcionário,Operações
20000.0,22.614478654583216,68.0,5.437650866186449,3,Funcionário,Recursos Humanos
1200.0,19.0,0.0,10.0,3,Funcionário,Administração
1200.0,19.0,68.0,10.0,6,Analista de RH,Tecnologia
